name,label,set_name
sgqttcbhxf_10.npz,0,train
sgqttcbhxf_11.npz,0,train
sgqttcbhxf_12.npz,0,train
sgqttcbhxf_13.npz,0,train
sgqttcbhxf_14.npz,0,train
sgqttcbhxf_15.npz,0,train
dzrrklwrgn_1.npz,1,train
dzrrklwrgn_2.npz,1,train
dzrrklwrgn_3.npz,1,train
dzrrklwrgn_4.npz,1,train
dzrrklwrgn_5.npz,1,train
dzrrklwrgn_6.npz,1,train
dzrrklwrgn_7.npz,1,train
dzrrklwrgn_8.npz,1,train
dzrrklwrgn_9.npz,1,train
dzrrklwrgn_10.npz,1,train
dzrrklwrgn_11.npz,1,train
dzrrklwrgn_12.npz,1,train
dzrrklwrgn_13.npz,1,train
dzrrklwrgn_14.npz,1,train
dzrrklwrgn_15.npz,1,train
avcccznrft_1.npz,0,train
avcccznrft_2.npz,0,train
avcccznrft_3.npz,0,train
avcccznrft_4.npz,0,train
avcccznrft_5.npz,0,train
avcccznrft_6.npz,0,train
avcccznrft_7.npz,0,train
avcccznrft_8.npz,0,train
avcccznrft_9.npz,0,train
avcccznrft_10.npz,0,train
avcccznrft_11.npz,0,train
avcccznrft_12.npz,0,train
avcccznrft_13.npz,0,train
avcccznrft_14.npz,0,train
avcccznrft_15.npz,0,train
fzxrxhcwou_1.npz,0,train
fzxrxhcwou_2.npz,0,train
fzxrxhcwou_3.npz,0,train
fzxrxhcwou_4.npz,0,train
fzxrxhcwou_5.npz,0,train
fzxrxhcwou_6.npz,0,train
fzxrxhcwou_7.npz,0,train
fzxrxhcwou_8.npz,0,train
fzxrxhcwou_9.npz,0,train
fzxrxhcwou_10.npz,0,train
fzxrxhcwou_11.npz,0,train
fzxrxhcwou_12.npz,0,train
fzxrxhcwou_13.npz,0,train
fzxrxhcwou_14.npz,0,train
fzxrxhcwou_15.npz,0,train
ocnqcaojtf_1.npz,1,train
ocnqcaojtf_2.npz,1,train
ocnqcaojtf_3.npz,1,train
ocnqcaojtf_4.npz,1,train
ocnqcaojtf_5.npz,1,train
ocnqcaojtf_6.npz,1,train
ocnqcaojtf_7.npz,1,train
ocnqcaojtf_8.npz,1,train
ocnqcaojtf_9.npz,1,train
ocnqcaojtf_10.npz,1,train
ocnqcaojtf_11.npz,1,train
ocnqcaojtf_12.npz,1,train
ocnqcaojtf_13.npz,1,train
ocnqcaojtf_14.npz,1,train
ocnqcaojtf_15.npz,1,train
fqjrylvphp_1.npz,0,train
fqjrylvphp_2.npz,0,train
fqjrylvphp_3.npz,0,train
fqjrylvphp_4.npz,0,train
fqjrylvphp_5.npz,0,train
fqjrylvphp_6.npz,0,train
fqjrylvphp_7.npz,0,train
fqjrylvphp_8.npz,0,train
fqjrylvphp_9.npz,0,train
fqjrylvphp_10.npz,0,train
fqjrylvphp_11.npz,0,train
fqjrylvphp_12.npz,0,train
fqjrylvphp_13.npz,0,train
fqjrylvphp_14.npz,0,train
fqjrylvphp_15.npz,0,train
etxmshgclx_1.npz,0,train
etxmshgclx_2.npz,0,train
etxmshgclx_3.npz,0,train
etxmshgclx_4.npz,0,train
etxmshgclx_5.npz,0,train
etxmshgclx_6.npz,0,train
etxmshgclx_7.npz,0,train
etxmshgclx_8.npz,0,train
etxmshgclx_9.npz,0,train
etxmshgclx_10.npz,0,train
etxmshgclx_11.npz,0,train
etxmshgclx_12.npz,0,train
etxmshgclx_13.npz,0,train
etxmshgclx_14.npz,0,train
etxmshgclx_15.npz,0,train
qobunxjtio_1.npz,0,train
qobunxjtio_2.npz,0,train
qobunxjtio_3.npz,0,train
qobunxjtio_4.npz,0,train
qobunxjtio_5.npz,0,train
qobunxjtio_6.npz,0,train
qobunxjtio_7.npz,0,train
qobunxjtio_8.npz,0,train
qobunxjtio_9.npz,0,train
qobunxjtio_10.npz,0,train
qobunxjtio_11.npz,0,train
qobunxjtio_12.npz,0,train
qobunxjtio_13.npz,0,train
qobunxjtio_14.npz,0,train
qobunxjtio_15.npz,0,train
gfvqybxcrk_1.npz,0,train
gfvqybxcrk_2.npz,0,train
gfvqybxcrk_3.npz,0,train
gfvqybxcrk_4.npz,0,train
gfvqybxcrk_5.npz,0,train
gfvqybxcrk_6.npz,0,train
gfvqybxcrk_7.npz,0,train
gfvqybxcrk_8.npz,0,train
gfvqybxcrk_9.npz,0,train
gfvqybxcrk_10.npz,0,train
gfvqybxcrk_11.npz,0,train
gfvqybxcrk_12.npz,0,train
gfvqybxcrk_13.npz,0,train
gfvqybxcrk_14.npz,0,train
gfvqybxcrk_15.npz,0,train
ebpxbudvzv_1.npz,0,train
ebpxbudvzv_2.npz,0,train
ebpxbudvzv_3.npz,0,train
ebpxbudvzv_4.npz,0,train
ebpxbudvzv_5.npz,0,train
ebpxbudvzv_6.npz,0,train
ebpxbudvzv_7.npz,0,train
ebpxbudvzv_8.npz,0,train
ebpxbudvzv_9.npz,0,train
ebpxbudvzv_10.npz,0,train
ebpxbudvzv_11.npz,0,train
ebpxbudvzv_12.npz,0,train
ebpxbudvzv_13.npz,0,train
ebpxbudvzv_14.npz,0,train
ebpxbudvzv_15.npz,0,train
vekglqdkdn_1.npz,0,train
vekglqdkdn_2.npz,0,train
vekglqdkdn_3.npz,0,train
vekglqdkdn_4.npz,0,train
vekglqdkdn_5.npz,0,train
vekglqdkdn_6.npz,0,train
vekglqdkdn_7.npz,0,train
vekglqdkdn_8.npz,0,train
vekglqdkdn_9.npz,0,train
vekglqdkdn_10.npz,0,train
vekglqdkdn_11.npz,0,train
vekglqdkdn_12.npz,0,train
vekglqdkdn_13.npz,0,train
vekglqdkdn_14.npz,0,train
vekglqdkdn_15.npz,0,train
junllgghcq_1.npz,1,train
junllgghcq_2.npz,1,train
junllgghcq_3.npz,1,train
junllgghcq_4.npz,1,train
junllgghcq_5.npz,1,train
junllgghcq_6.npz,1,train
junllgghcq_7.npz,1,train
junllgghcq_8.npz,1,train
junllgghcq_9.npz,1,train
junllgghcq_10.npz,1,train
junllgghcq_11.npz,1,train
junllgghcq_12.npz,1,train
junllgghcq_13.npz,1,train
junllgghcq_14.npz,1,train
junllgghcq_15.npz,1,train
dozjwhnedd_1.npz,0,train
dozjwhnedd_2.npz,0,train
dozjwhnedd_3.npz,0,train
dozjwhnedd_4.npz,0,train
dozjwhnedd_5.npz,0,train
dozjwhnedd_6.npz,0,train
dozjwhnedd_7.npz,0,train
dozjwhnedd_8.npz,0,train
dozjwhnedd_9.npz,0,train
dozjwhnedd_10.npz,0,train
dozjwhnedd_11.npz,0,train
dozjwhnedd_12.npz,0,train
dozjwhnedd_13.npz,0,train
dozjwhnedd_14.npz,0,train
dozjwhnedd_15.npz,0,train
zcxcmneefk_1.npz,0,train
zcxcmneefk_2.npz,0,train
zcxcmneefk_3.npz,0,train
zcxcmneefk_4.npz,0,train
zcxcmneefk_5.npz,0,train
zcxcmneefk_6.npz,0,train
zcxcmneefk_7.npz,0,train
zcxcmneefk_8.npz,0,train
zcxcmneefk_9.npz,0,train
zcxcmneefk_10.npz,0,train
zcxcmneefk_11.npz,0,train
zcxcmneefk_12.npz,0,train
zcxcmneefk_13.npz,0,train
zcxcmneefk_14.npz,0,train
zcxcmneefk_15.npz,0,train
ndgofjkjvv_1.npz,0,train
ndgofjkjvv_2.npz,0,train
ndgofjkjvv_3.npz,0,train
ndgofjkjvv_4.npz,0,train
ndgofjkjvv_5.npz,0,train
ndgofjkjvv_6.npz,0,train
ndgofjkjvv_7.npz,0,train
ndgofjkjvv_8.npz,0,train
ndgofjkjvv_9.npz,0,train
ndgofjkjvv_10.npz,0,train
ndgofjkjvv_11.npz,0,train
ndgofjkjvv_12.npz,0,train
ndgofjkjvv_13.npz,0,train
ndgofjkjvv_14.npz,0,train
ndgofjkjvv_15.npz,0,train
ootmykhdga_1.npz,0,train
ootmykhdga_2.npz,0,train
ootmykhdga_3.npz,0,train
ootmykhdga_4.npz,0,train
ootmykhdga_5.npz,0,train
ootmykhdga_6.npz,0,train
ootmykhdga_7.npz,0,train
ootmykhdga_8.npz,0,train
ootmykhdga_9.npz,0,train
ootmykhdga_10.npz,0,train
ootmykhdga_11.npz,0,train
ootmykhdga_12.npz,0,train
ootmykhdga_13.npz,0,train
ootmykhdga_14.npz,0,train
ootmykhdga_15.npz,0,train
kppsvwgyms_1.npz,0,train
kppsvwgyms_2.npz,0,train
kppsvwgyms_3.npz,0,train
kppsvwgyms_4.npz,0,train
kppsvwgyms_5.npz,0,train
kppsvwgyms_6.npz,0,train
kppsvwgyms_7.npz,0,train
kppsvwgyms_8.npz,0,train
kppsvwgyms_9.npz,0,train
kppsvwgyms_10.npz,0,train
kppsvwgyms_11.npz,0,train
kppsvwgyms_12.npz,0,train
kppsvwgyms_13.npz,0,train
kppsvwgyms_14.npz,0,train
kppsvwgyms_15.npz,0,train
ndvaqbmiqd_1.npz,0,train
ndvaqbmiqd_2.npz,0,train
ndvaqbmiqd_3.npz,0,train
ndvaqbmiqd_4.npz,0,train
ndvaqbmiqd_5.npz,0,train
ndvaqbmiqd_6.npz,0,train
ndvaqbmiqd_7.npz,0,train
ndvaqbmiqd_8.npz,0,train
ndvaqbmiqd_9.npz,0,train
ndvaqbmiqd_10.npz,0,train
ndvaqbmiqd_11.npz,0,train
ndvaqbmiqd_12.npz,0,train
ndvaqbmiqd_13.npz,0,train
ndvaqbmiqd_14.npz,0,train
ndvaqbmiqd_15.npz,0,train
stqqcwjqsz_1.npz,0,train
stqqcwjqsz_2.npz,0,train
stqqcwjqsz_3.npz,0,train
stqqcwjqsz_4.npz,0,train
stqqcwjqsz_5.npz,0,train
stqqcwjqsz_6.npz,0,train
stqqcwjqsz_7.npz,0,train
stqqcwjqsz_8.npz,0,train
stqqcwjqsz_9.npz,0,train
stqqcwjqsz_10.npz,0,train
stqqcwjqsz_11.npz,0,train
stqqcwjqsz_12.npz,0,train
stqqcwjqsz_13.npz,0,train
stqqcwjqsz_14.npz,0,train
stqqcwjqsz_15.npz,0,train
ezbyfrzjqx_1.npz,0,train
ezbyfrzjqx_2.npz,0,train
ezbyfrzjqx_3.npz,0,train
ezbyfrzjqx_4.npz,0,train
ezbyfrzjqx_5.npz,0,train
ezbyfrzjqx_6.npz,0,train
ezbyfrzjqx_7.npz,0,train
ezbyfrzjqx_8.npz,0,train
ezbyfrzjqx_9.npz,0,train
ezbyfrzjqx_10.npz,0,train
ezbyfrzjqx_11.npz,0,train
ezbyfrzjqx_12.npz,0,train
ezbyfrzjqx_13.npz,0,train
ezbyfrzjqx_14.npz,0,train
ezbyfrzjqx_15.npz,0,train
hfsvqabzfq_1.npz,0,train
hfsvqabzfq_2.npz,0,train
hfsvqabzfq_3.npz,0,train
hfsvqabzfq_4.npz,0,train
hfsvqabzfq_5.npz,0,train
hfsvqabzfq_6.npz,0,train
hfsvqabzfq_7.npz,0,train
hfsvqabzfq_8.npz,0,train
hfsvqabzfq_9.npz,0,train
hfsvqabzfq_10.npz,0,train
hfsvqabzfq_11.npz,0,train
hfsvqabzfq_12.npz,0,train
hfsvqabzfq_13.npz,0,train
hfsvqabzfq_14.npz,0,train
hfsvqabzfq_15.npz,0,train
lzoxnjuwmd_1.npz,0,train
lzoxnjuwmd_2.npz,0,train
lzoxnjuwmd_3.npz,0,train
lzoxnjuwmd_4.npz,0,train
lzoxnjuwmd_5.npz,0,train
lzoxnjuwmd_6.npz,0,train
lzoxnjuwmd_7.npz,0,train
lzoxnjuwmd_8.npz,0,train
lzoxnjuwmd_9.npz,0,train
lzoxnjuwmd_10.npz,0,train
lzoxnjuwmd_11.npz,0,train
lzoxnjuwmd_12.npz,0,train
lzoxnjuwmd_13.npz,0,train
lzoxnjuwmd_14.npz,0,train
lzoxnjuwmd_15.npz,0,train
twpevxbilh_1.npz,0,train
twpevxbilh_2.npz,0,train
twpevxbilh_3.npz,0,train
twpevxbilh_4.npz,0,train
twpevxbilh_5.npz,0,train
twpevxbilh_6.npz,0,train
twpevxbilh_7.npz,0,train
twpevxbilh_8.npz,0,train
twpevxbilh_9.npz,0,train
twpevxbilh_10.npz,0,train
twpevxbilh_11.npz,0,train
twpevxbilh_12.npz,0,train
twpevxbilh_13.npz,0,train
twpevxbilh_14.npz,0,train
twpevxbilh_15.npz,0,train
ubgeozxdug_1.npz,0,train
ubgeozxdug_2.npz,0,train
ubgeozxdug_3.npz,0,train
ubgeozxdug_4.npz,0,train
ubgeozxdug_5.npz,0,train
ubgeozxdug_6.npz,0,train
ubgeozxdug_7.npz,0,train
ubgeozxdug_8.npz,0,train
ubgeozxdug_9.npz,0,train
ubgeozxdug_10.npz,0,train
ubgeozxdug_11.npz,0,train
ubgeozxdug_12.npz,0,train
ubgeozxdug_13.npz,0,train
ubgeozxdug_14.npz,0,train
ubgeozxdug_15.npz,0,train
lafftwaoce_1.npz,0,train
lafftwaoce_2.npz,0,train
lafftwaoce_3.npz,0,train
lafftwaoce_4.npz,0,train
lafftwaoce_5.npz,0,train
lafftwaoce_6.npz,0,train
lafftwaoce_7.npz,0,train
lafftwaoce_8.npz,0,train
lafftwaoce_9.npz,0,train
lafftwaoce_10.npz,0,train
lafftwaoce_11.npz,0,train
lafftwaoce_12.npz,0,train
lafftwaoce_13.npz,0,train
lafftwaoce_14.npz,0,train
lafftwaoce_15.npz,0,train
ouaowjmigq_1.npz,1,train
ouaowjmigq_2.npz,1,train
ouaowjmigq_3.npz,1,train
ouaowjmigq_4.npz,1,train
ouaowjmigq_5.npz,1,train
ouaowjmigq_6.npz,1,train
ouaowjmigq_7.npz,1,train
ouaowjmigq_8.npz,1,train
ouaowjmigq_9.npz,1,train
ouaowjmigq_10.npz,1,train
ouaowjmigq_11.npz,1,train
ouaowjmigq_12.npz,1,train
ouaowjmigq_13.npz,1,train
ouaowjmigq_14.npz,1,train
ouaowjmigq_15.npz,1,train
wyshvkdiqg_1.npz,0,train
wyshvkdiqg_2.npz,0,train
wyshvkdiqg_3.npz,0,train
wyshvkdiqg_4.npz,0,train
wyshvkdiqg_5.npz,0,train
wyshvkdiqg_6.npz,0,train
wyshvkdiqg_7.npz,0,train
wyshvkdiqg_8.npz,0,train
wyshvkdiqg_9.npz,0,train
wyshvkdiqg_10.npz,0,train
wyshvkdiqg_11.npz,0,train
wyshvkdiqg_12.npz,0,train
wyshvkdiqg_13.npz,0,train
wyshvkdiqg_14.npz,0,train
wyshvkdiqg_15.npz,0,train
ypielmgegz_1.npz,0,train
ypielmgegz_2.npz,0,train
ypielmgegz_3.npz,0,train
ypielmgegz_4.npz,0,train
ypielmgegz_5.npz,0,train
ypielmgegz_6.npz,0,train
ypielmgegz_7.npz,0,train
ypielmgegz_8.npz,0,train
ypielmgegz_9.npz,0,train
ypielmgegz_10.npz,0,train
ypielmgegz_11.npz,0,train
ypielmgegz_12.npz,0,train
ypielmgegz_13.npz,0,train
ypielmgegz_14.npz,0,train
ypielmgegz_15.npz,0,train
yxjskrymzu_1.npz,0,train
yxjskrymzu_2.npz,0,train
yxjskrymzu_3.npz,0,train
yxjskrymzu_4.npz,0,train
yxjskrymzu_5.npz,0,train
yxjskrymzu_6.npz,0,train
yxjskrymzu_7.npz,0,train
yxjskrymzu_8.npz,0,train
yxjskrymzu_9.npz,0,train
yxjskrymzu_10.npz,0,train
yxjskrymzu_11.npz,0,train
yxjskrymzu_12.npz,0,train
yxjskrymzu_13.npz,0,train
yxjskrymzu_14.npz,0,train
yxjskrymzu_15.npz,0,train
refiqvdsmh_1.npz,0,train
refiqvdsmh_2.npz,0,train
refiqvdsmh_3.npz,0,train
refiqvdsmh_4.npz,0,train
refiqvdsmh_5.npz,0,train
refiqvdsmh_6.npz,0,train
refiqvdsmh_7.npz,0,train
refiqvdsmh_8.npz,0,train
refiqvdsmh_9.npz,0,train
refiqvdsmh_10.npz,0,train
refiqvdsmh_11.npz,0,train
refiqvdsmh_12.npz,0,train
refiqvdsmh_13.npz,0,train
refiqvdsmh_14.npz,0,train
refiqvdsmh_15.npz,0,train
ookqpmfrkj_1.npz,0,train
ookqpmfrkj_2.npz,0,train
ookqpmfrkj_3.npz,0,train
ookqpmfrkj_4.npz,0,train
ookqpmfrkj_5.npz,0,train
ookqpmfrkj_6.npz,0,train
ookqpmfrkj_7.npz,0,train
ookqpmfrkj_8.npz,0,train
ookqpmfrkj_9.npz,0,train
ookqpmfrkj_10.npz,0,train
ookqpmfrkj_11.npz,0,train
ookqpmfrkj_12.npz,0,train
ookqpmfrkj_13.npz,0,train
ookqpmfrkj_14.npz,0,train
ookqpmfrkj_15.npz,0,train
jvlmwvzpak_1.npz,0,train
jvlmwvzpak_2.npz,0,train
jvlmwvzpak_3.npz,0,train
jvlmwvzpak_4.npz,0,train
jvlmwvzpak_5.npz,0,train
jvlmwvzpak_6.npz,0,train
jvlmwvzpak_7.npz,0,train
jvlmwvzpak_8.npz,0,train
jvlmwvzpak_9.npz,0,train
jvlmwvzpak_10.npz,0,train
jvlmwvzpak_11.npz,0,train
jvlmwvzpak_12.npz,0,train
jvlmwvzpak_13.npz,0,train
jvlmwvzpak_14.npz,0,train
jvlmwvzpak_15.npz,0,train
qxzrotmvpy_1.npz,0,train
qxzrotmvpy_2.npz,0,train
qxzrotmvpy_3.npz,0,train
qxzrotmvpy_4.npz,0,train
qxzrotmvpy_5.npz,0,train
qxzrotmvpy_6.npz,0,train
qxzrotmvpy_7.npz,0,train
qxzrotmvpy_8.npz,0,train
qxzrotmvpy_9.npz,0,train
qxzrotmvpy_10.npz,0,train
qxzrotmvpy_11.npz,0,train
qxzrotmvpy_12.npz,0,train
qxzrotmvpy_13.npz,0,train
qxzrotmvpy_14.npz,0,train
qxzrotmvpy_15.npz,0,train
cosghhimnd_1.npz,1,train
cosghhimnd_2.npz,1,train
cosghhimnd_3.npz,1,train
cosghhimnd_4.npz,1,train
cosghhimnd_5.npz,1,train
cosghhimnd_6.npz,1,train
cosghhimnd_7.npz,1,train
cosghhimnd_8.npz,1,train
cosghhimnd_9.npz,1,train
cosghhimnd_10.npz,1,train
cosghhimnd_11.npz,1,train
cosghhimnd_12.npz,1,train
cosghhimnd_13.npz,1,train
cosghhimnd_14.npz,1,train
cosghhimnd_15.npz,1,train
oyuvnuscvz_1.npz,0,train
oyuvnuscvz_2.npz,0,train
oyuvnuscvz_3.npz,0,train
oyuvnuscvz_4.npz,0,train
oyuvnuscvz_5.npz,0,train
oyuvnuscvz_6.npz,0,train
oyuvnuscvz_7.npz,0,train
oyuvnuscvz_8.npz,0,train
oyuvnuscvz_9.npz,0,train
oyuvnuscvz_10.npz,0,train
oyuvnuscvz_11.npz,0,train
oyuvnuscvz_12.npz,0,train
oyuvnuscvz_13.npz,0,train
oyuvnuscvz_14.npz,0,train
oyuvnuscvz_15.npz,0,train
zlxfqidduw_1.npz,1,train
zlxfqidduw_2.npz,1,train
zlxfqidduw_3.npz,1,train
zlxfqidduw_4.npz,1,train
zlxfqidduw_5.npz,1,train
zlxfqidduw_6.npz,1,train
zlxfqidduw_7.npz,1,train
zlxfqidduw_8.npz,1,train
zlxfqidduw_9.npz,1,train
zlxfqidduw_10.npz,1,train
zlxfqidduw_11.npz,1,train
zlxfqidduw_12.npz,1,train
zlxfqidduw_13.npz,1,train
zlxfqidduw_14.npz,1,train
zlxfqidduw_15.npz,1,train
fjfvsdxxkh_1.npz,0,train
fjfvsdxxkh_2.npz,0,train
fjfvsdxxkh_3.npz,0,train
fjfvsdxxkh_4.npz,0,train
fjfvsdxxkh_5.npz,0,train
fjfvsdxxkh_6.npz,0,train
fjfvsdxxkh_7.npz,0,train
fjfvsdxxkh_8.npz,0,train
fjfvsdxxkh_9.npz,0,train
fjfvsdxxkh_10.npz,0,train
fjfvsdxxkh_11.npz,0,train
fjfvsdxxkh_12.npz,0,train
fjfvsdxxkh_13.npz,0,train
fjfvsdxxkh_14.npz,0,train
fjfvsdxxkh_15.npz,0,train
fqnvpbvfmf_1.npz,1,train
fqnvpbvfmf_2.npz,1,train
fqnvpbvfmf_3.npz,1,train
fqnvpbvfmf_4.npz,1,train
fqnvpbvfmf_5.npz,1,train
fqnvpbvfmf_6.npz,1,train
fqnvpbvfmf_7.npz,1,train
fqnvpbvfmf_8.npz,1,train
fqnvpbvfmf_9.npz,1,train
fqnvpbvfmf_10.npz,1,train
fqnvpbvfmf_11.npz,1,train
fqnvpbvfmf_12.npz,1,train
fqnvpbvfmf_13.npz,1,train
fqnvpbvfmf_14.npz,1,train
fqnvpbvfmf_15.npz,1,train
gngeqyrkfo_1.npz,0,train
gngeqyrkfo_2.npz,0,train
gngeqyrkfo_3.npz,0,train
gngeqyrkfo_4.npz,0,train
gngeqyrkfo_5.npz,0,train
gngeqyrkfo_6.npz,0,train
gngeqyrkfo_7.npz,0,train
gngeqyrkfo_8.npz,0,train
gngeqyrkfo_9.npz,0,train
gngeqyrkfo_10.npz,0,train
gngeqyrkfo_11.npz,0,train
gngeqyrkfo_12.npz,0,train
gngeqyrkfo_13.npz,0,train
gngeqyrkfo_14.npz,0,train
gngeqyrkfo_15.npz,0,train
gvulrwphov_1.npz,0,train
gvulrwphov_2.npz,0,train
gvulrwphov_3.npz,0,train
gvulrwphov_4.npz,0,train
gvulrwphov_5.npz,0,train
gvulrwphov_6.npz,0,train
gvulrwphov_7.npz,0,train
gvulrwphov_8.npz,0,train
gvulrwphov_9.npz,0,train
gvulrwphov_10.npz,0,train
gvulrwphov_11.npz,0,train
gvulrwphov_12.npz,0,train
gvulrwphov_13.npz,0,train
gvulrwphov_14.npz,0,train
gvulrwphov_15.npz,0,train
aqdbtqggew_1.npz,0,train
aqdbtqggew_2.npz,0,train
aqdbtqggew_3.npz,0,train
aqdbtqggew_4.npz,0,train
aqdbtqggew_5.npz,0,train
aqdbtqggew_6.npz,0,train
aqdbtqggew_7.npz,0,train
aqdbtqggew_8.npz,0,train
aqdbtqggew_9.npz,0,train
aqdbtqggew_10.npz,0,train
aqdbtqggew_11.npz,0,train
aqdbtqggew_12.npz,0,train
aqdbtqggew_13.npz,0,train
aqdbtqggew_14.npz,0,train
aqdbtqggew_15.npz,0,train
ptbnewtvon_1.npz,0,train
ptbnewtvon_2.npz,0,train
ptbnewtvon_3.npz,0,train
ptbnewtvon_4.npz,0,train
ptbnewtvon_5.npz,0,train
ptbnewtvon_6.npz,0,train
ptbnewtvon_7.npz,0,train
ptbnewtvon_8.npz,0,train
ptbnewtvon_9.npz,0,train
ptbnewtvon_10.npz,0,train
ptbnewtvon_11.npz,0,train
ptbnewtvon_12.npz,0,train
ptbnewtvon_13.npz,0,train
ptbnewtvon_14.npz,0,train
ptbnewtvon_15.npz,0,train
frqfsucgao_1.npz,1,train
frqfsucgao_2.npz,1,train
frqfsucgao_3.npz,1,train
frqfsucgao_4.npz,1,train
frqfsucgao_5.npz,1,train
frqfsucgao_6.npz,1,train
frqfsucgao_7.npz,1,train
frqfsucgao_8.npz,1,train
frqfsucgao_9.npz,1,train
frqfsucgao_10.npz,1,train
frqfsucgao_11.npz,1,train
frqfsucgao_12.npz,1,train
frqfsucgao_13.npz,1,train
frqfsucgao_14.npz,1,train
frqfsucgao_15.npz,1,train
tuypqalivh_1.npz,0,train
tuypqalivh_2.npz,0,train
tuypqalivh_3.npz,0,train
tuypqalivh_4.npz,0,train
tuypqalivh_5.npz,0,train
tuypqalivh_6.npz,0,train
tuypqalivh_7.npz,0,train
tuypqalivh_8.npz,0,train
tuypqalivh_9.npz,0,train
tuypqalivh_10.npz,0,train
tuypqalivh_11.npz,0,train
tuypqalivh_12.npz,0,train
tuypqalivh_13.npz,0,train
tuypqalivh_14.npz,0,train
tuypqalivh_15.npz,0,train
giyzvhswtk_1.npz,0,train
giyzvhswtk_2.npz,0,train
giyzvhswtk_3.npz,0,train
giyzvhswtk_4.npz,0,train
giyzvhswtk_5.npz,0,train
giyzvhswtk_6.npz,0,train
giyzvhswtk_7.npz,0,train
giyzvhswtk_8.npz,0,train
giyzvhswtk_9.npz,0,train
giyzvhswtk_10.npz,0,train
giyzvhswtk_11.npz,0,train
giyzvhswtk_12.npz,0,train
giyzvhswtk_13.npz,0,train
giyzvhswtk_14.npz,0,train
giyzvhswtk_15.npz,0,train
pxzcnrmkqb_1.npz,0,train
pxzcnrmkqb_2.npz,0,train
pxzcnrmkqb_3.npz,0,train
pxzcnrmkqb_4.npz,0,train
pxzcnrmkqb_5.npz,0,train
pxzcnrmkqb_6.npz,0,train
pxzcnrmkqb_7.npz,0,train
pxzcnrmkqb_8.npz,0,train
pxzcnrmkqb_9.npz,0,train
pxzcnrmkqb_10.npz,0,train
pxzcnrmkqb_11.npz,0,train
pxzcnrmkqb_12.npz,0,train
pxzcnrmkqb_13.npz,0,train
pxzcnrmkqb_14.npz,0,train
pxzcnrmkqb_15.npz,0,train
ckeuvnxric_1.npz,0,train
ckeuvnxric_2.npz,0,train
ckeuvnxric_3.npz,0,train
ckeuvnxric_4.npz,0,train
ckeuvnxric_5.npz,0,train
ckeuvnxric_6.npz,0,train
ckeuvnxric_7.npz,0,train
ckeuvnxric_8.npz,0,train
ckeuvnxric_9.npz,0,train
ckeuvnxric_10.npz,0,train
ckeuvnxric_11.npz,0,train
ckeuvnxric_12.npz,0,train
ckeuvnxric_13.npz,0,train
ckeuvnxric_14.npz,0,train
ckeuvnxric_15.npz,0,train
lychwmahoa_1.npz,0,train
lychwmahoa_2.npz,0,train
lychwmahoa_3.npz,0,train
lychwmahoa_4.npz,0,train
lychwmahoa_5.npz,0,train
lychwmahoa_6.npz,0,train
lychwmahoa_7.npz,0,train
lychwmahoa_8.npz,0,train
lychwmahoa_9.npz,0,train
lychwmahoa_10.npz,0,train
lychwmahoa_11.npz,0,train
lychwmahoa_12.npz,0,train
lychwmahoa_13.npz,0,train
lychwmahoa_14.npz,0,train
lychwmahoa_15.npz,0,train
awfddrmdst_1.npz,0,train
awfddrmdst_2.npz,0,train
awfddrmdst_3.npz,0,train
awfddrmdst_4.npz,0,train
awfddrmdst_5.npz,0,train
awfddrmdst_6.npz,0,train
awfddrmdst_7.npz,0,train
awfddrmdst_8.npz,0,train
awfddrmdst_9.npz,0,train
awfddrmdst_10.npz,0,train
awfddrmdst_11.npz,0,train
awfddrmdst_12.npz,0,train
awfddrmdst_13.npz,0,train
awfddrmdst_14.npz,0,train
awfddrmdst_15.npz,0,train
kumfnjadhi_1.npz,0,train
kumfnjadhi_2.npz,0,train
kumfnjadhi_3.npz,0,train
kumfnjadhi_4.npz,0,train
kumfnjadhi_5.npz,0,train
kumfnjadhi_6.npz,0,train
kumfnjadhi_7.npz,0,train
kumfnjadhi_8.npz,0,train
kumfnjadhi_9.npz,0,train
kumfnjadhi_10.npz,0,train
kumfnjadhi_11.npz,0,train
kumfnjadhi_12.npz,0,train
kumfnjadhi_13.npz,0,train
kumfnjadhi_14.npz,0,train
kumfnjadhi_15.npz,0,train
svlqkqwsyh_1.npz,0,train
svlqkqwsyh_2.npz,0,train
svlqkqwsyh_3.npz,0,train
svlqkqwsyh_4.npz,0,train
svlqkqwsyh_5.npz,0,train
svlqkqwsyh_6.npz,0,train
svlqkqwsyh_7.npz,0,train
svlqkqwsyh_8.npz,0,train
svlqkqwsyh_9.npz,0,train
svlqkqwsyh_10.npz,0,train
svlqkqwsyh_11.npz,0,train
svlqkqwsyh_12.npz,0,train
svlqkqwsyh_13.npz,0,train
svlqkqwsyh_14.npz,0,train
svlqkqwsyh_15.npz,0,train
zkdawusiti_1.npz,0,train
zkdawusiti_2.npz,0,train
zkdawusiti_3.npz,0,train
zkdawusiti_4.npz,0,train
zkdawusiti_5.npz,0,train
zkdawusiti_6.npz,0,train
zkdawusiti_7.npz,0,train
zkdawusiti_8.npz,0,train
zkdawusiti_9.npz,0,train
zkdawusiti_10.npz,0,train
zkdawusiti_11.npz,0,train
zkdawusiti_12.npz,0,train
